frozenset({'602'}),463
frozenset({'610'}),464
frozenset({'777'}),464
frozenset({'459'}),465
frozenset({'655'}),467
frozenset({'783'}),468
frozenset({'520'}),472
frozenset({'961'}),474
frozenset({'400'}),478
frozenset({'397'}),479
frozenset({'920'}),480
frozenset({'333'}),483
frozenset({'98'}),486
frozenset({'374'}),490
frozenset({'127'}),492
frozenset({'896'}),495
frozenset({'876'}),496
frozenset({'144'}),505
frozenset({'771'}),505
frozenset({'657'}),506
frozenset({'868'}),510
frozenset({'934'}),510
frozenset({'973'}),512
frozenset({'194'}),517
frozenset({'412'}),517
frozenset({'213'}),522
frozenset({'299'}),522
frozenset({'478'}),522
frozenset({'933'}),523
frozenset({'11'}),525
frozenset({'128'}),525
frozenset({'216'}),525
frozenset({'909'}),525
frozenset({'953'}),525
frozenset({'26'}),527
frozenset({'36'}),528
frozenset({'190'}),531
frozenset({'3'}),531
frozenset({'315'}),533
frozenset({'53'}),535
frozenset({'940'}),536
frozenset({'945'}),536
frozenset({'852'}),538
frozenset({'320'}),540
frozenset({'159'}),542
frozenset({'828'}),542
frozenset({'46'}),543
frozenset({'703'}),546
frozenset({'647'}),551
frozenset({'731'}),560
frozenset({'824'}),565
frozenset({'364'}),567
frozenset({'616'}),568
frozenset({'156'}),572
frozenset({'528'}),576
frozenset({'851'}),577
frozenset({'316'}),578
frozenset({'753'}),578
frozenset({'174'}),579
frozenset({'430'}),580
frozenset({'645'}),581
frozenset({'176'}),582
frozenset({'300'}),582
frozenset({'493'}),583
frozenset({'845'}),585
frozenset({'911'}),586
frozenset({'557'}),587
frozenset({'436'}),589
frozenset({'369'}),592
frozenset({'0'}),594
frozenset({'730'}),602
frozenset({'408'}),607
frozenset({'525'}),609
frozenset({'660'}),610
frozenset({'512'}),611
frozenset({'249'}),615
frozenset({'837'}),619
frozenset({'794'}),624
frozenset({'167'}),625
frozenset({'833'}),629
frozenset({'407'}),634
frozenset({'565'}),640
frozenset({'905'}),640
frozenset({'188'}),650
frozenset({'409'}),651
frozenset({'925'}),652
frozenset({'648'}),653
frozenset({'178'}),654
frozenset({'263'}),654
frozenset({'421'}),656
frozenset({'278'}),657
frozenset({'226'}),658
frozenset({'272'}),659
frozenset({'262'}),660
frozenset({'327'}),662
frozenset({'172'}),663
frozenset({'328'}),663
frozenset({'475'}),663
frozenset({'719'}),663
frozenset({'492'}),665
frozenset({'383'}),668
frozenset({'139'}),671
frozenset({'709'}),672
frozenset({'926'}),672
frozenset({'2'}),673
frozenset({'82'}),674
frozenset({'321'}),676
frozenset({'339'}),695
frozenset({'155'}),697
frozenset({'760'}),698
frozenset({'307'}),702
frozenset({'136'}),707
frozenset({'903'}),711
frozenset({'295'}),712
frozenset({'711'}),714
frozenset({'713'}),716
frozenset({'220'}),717
frozenset({'117'}),731
frozenset({'835'}),732
frozenset({'467'}),742
frozenset({'499'}),743
frozenset({'672'}),743
frozenset({'164'}),744
frozenset({'842'}),752
frozenset({'187'}),759
frozenset({'518'}),759
frozenset({'938'}),766
frozenset({'533'}),772
frozenset({'544'}),773
frozenset({'212'}),778
frozenset({'298'}),778
frozenset({'690'}),778
frozenset({'633'}),780
frozenset({'215'}),781
frozenset({'252'}),781
frozenset({'241'}),784
frozenset({'256'}),785
frozenset({'406'}),785
frozenset({'759'}),788
frozenset({'505'}),791
frozenset({'762'}),792
frozenset({'595'}),797
frozenset({'732'}),799
frozenset({'345'}),801
frozenset({'456'}),804
frozenset({'304'}),805
frozenset({'318'}),812
frozenset({'18'}),813
frozenset({'590'}),814
frozenset({'474'}),815
frozenset({'114'}),816
frozenset({'689'}),817
frozenset({'943'}),821
frozenset({'622'}),826
frozenset({'80'}),826
frozenset({'723'}),829
frozenset({'642'}),830
frozenset({'659'}),835
frozenset({'801'}),835
frozenset({'830'}),841
frozenset({'95'}),841
frozenset({'712'}),845
frozenset({'314'}),846
frozenset({'464'}),848
frozenset({'969'}),849
frozenset({'831'}),852
frozenset({'839'}),854
frozenset({'585'}),856
frozenset({'203'}),861
frozenset({'447'}),863
frozenset({'879'}),865
frozenset({'858'}),866
frozenset({'626'}),874
frozenset({'415'}),877
frozenset({'158'}),884
frozenset({'268'}),885
frozenset({'347'}),885
frozenset({'481'}),888
frozenset({'66'}),888
frozenset({'705'}),888
frozenset({'629'}),893
frozenset({'980'}),899
frozenset({'352'}),902
frozenset({'44'}),903
frozenset({'745'}),909
frozenset({'624'}),915
frozenset({'118'}),916
frozenset({'224'}),919
frozenset({'193'}),925
frozenset({'640'}),932
frozenset({'388'}),938
frozenset({'855'}),939
frozenset({'108'}),940
frozenset({'785'}),947
frozenset({'507'}),950
frozenset({'742'}),953
frozenset({'838'}),953
frozenset({'568'}),956
frozenset({'558'}),957
frozenset({'355'}),958
frozenset({'329'}),964
frozenset({'417'}),971
frozenset({'484'}),971
frozenset({'96'}),975
frozenset({'277'}),982
frozenset({'432'}),985
frozenset({'160'}),987
frozenset({'395'}),990
frozenset({'922'}),990
frozenset({'7'}),997
frozenset({'608'}),999
frozenset({'912'}),1009
frozenset({'511'}),1015
frozenset({'428'}),1021
frozenset({'266'}),1022
frozenset({'325'}),1022
frozenset({'201'}),1029
frozenset({'366'}),1031
frozenset({'823'}),1031
frozenset({'928'}),1034
frozenset({'258'}),1036
frozenset({'429'}),1037
frozenset({'710'}),1044
frozenset({'546'}),1050
frozenset({'563'}),1065
frozenset({'490'}),1066
frozenset({'632'}),1070
frozenset({'336'}),1071
frozenset({'126'}),1075
frozenset({'173'}),1080
frozenset({'122'}),1081
frozenset({'468'}),1089
frozenset({'708'}),1090
frozenset({'5'}),1094
frozenset({'790'}),1094
frozenset({'171'}),1097
frozenset({'105'}),1100
frozenset({'567'}),1102
frozenset({'628'}),1102
frozenset({'361'}),1104
frozenset({'554'}),1114
frozenset({'992'}),1116
frozenset({'458'}),1124
frozenset({'941'}),1126
frozenset({'688'}),1132
frozenset({'157'}),1140
frozenset({'733'}),1141
frozenset({'978'}),1141
frozenset({'357'}),1142
frozenset({'394'}),1145
frozenset({'377'}),1149
frozenset({'378'}),1149
frozenset({'948'}),1149
frozenset({'322'}),1154
frozenset({'104'}),1158
frozenset({'414'}),1160
frozenset({'988'}),1164
frozenset({'900'}),1165
frozenset({'515'}),1166
frozenset({'111'}),1171
frozenset({'527'}),1185
frozenset({'600'}),1192
frozenset({'716'}),1199
frozenset({'517'}),1201
frozenset({'94'}),1201
frozenset({'170'}),1203
frozenset({'550'}),1203
frozenset({'207'}),1214
frozenset({'843'}),1222
frozenset({'348'}),1226
frozenset({'573'}),1229
frozenset({'197'}),1230
frozenset({'181'}),1235
frozenset({'718'}),1238
frozenset({'591'}),1241
frozenset({'859'}),1242
frozenset({'37'}),1249
frozenset({'899'}),1252
frozenset({'422'}),1255
frozenset({'860'}),1255
frozenset({'163'}),1256
frozenset({'784'}),1257
frozenset({'819'}),1257
frozenset({'309'}),1262
frozenset({'530'}),1263
frozenset({'810'}),1267
frozenset({'991'}),1268
frozenset({'701'}),1283
frozenset({'125'}),1287
frozenset({'513'}),1287
frozenset({'651'}),1288
frozenset({'989'}),1289
frozenset({'578'}),1290
frozenset({'649'}),1292
frozenset({'540'}),1293
frozenset({'504'}),1296
frozenset({'574'}),1297
frozenset({'665'}),1297
frozenset({'792'}),1306
frozenset({'804'}),1315
frozenset({'963'}),1327
frozenset({'678'}),1329
frozenset({'58'}),1330
frozenset({'749'}),1330
frozenset({'576'}),1337
frozenset({'618'}),1337
frozenset({'335'}),1345
frozenset({'946'}),1350
frozenset({'10'}),1351
frozenset({'41'}),1353
frozenset({'707'}),1354
frozenset({'815'}),1358
frozenset({'265'}),1359
frozenset({'448'}),1370
frozenset({'319'}),1371
frozenset({'834'}),1373
frozenset({'147'}),1383
frozenset({'583'}),1389
frozenset({'310'}),1390
frozenset({'4'}),1394
frozenset({'25'}),1395
frozenset({'240'}),1399
frozenset({'308'}),1402
frozenset({'423'}),1412
frozenset({'949'}),1414
frozenset({'234'}),1416
frozenset({'143'}),1417
frozenset({'496'}),1428
frozenset({'890'}),1437
frozenset({'500'}),1444
frozenset({'611'}),1444
frozenset({'906'}),1444
frozenset({'294'}),1445
frozenset({'154'}),1447
frozenset({'424'}),1448
frozenset({'162'}),1450
frozenset({'28'}),1454
frozenset({'33'}),1460
frozenset({'198'}),1461
frozenset({'950'}),1463
frozenset({'97'}),1466
frozenset({'736'}),1470
frozenset({'820'}),1473
frozenset({'846'}),1480
frozenset({'208'}),1483
frozenset({'326'}),1488
frozenset({'641'}),1494
frozenset({'686'}),1495
frozenset({'461'}),1498
frozenset({'469'}),1502
frozenset({'594'}),1516
frozenset({'812'}),1518
frozenset({'964'}),1518
frozenset({'995'}),1521
frozenset({'259'}),1522
frozenset({'630'}),1523
frozenset({'405'}),1525
frozenset({'185'}),1529
frozenset({'867'}),1530
frozenset({'534'}),1531
frozenset({'1'}),1535
frozenset({'168'}),1538
frozenset({'981'}),1542
frozenset({'516'}),1544
frozenset({'129'}),1547
frozenset({'486'}),1547
frozenset({'85'}),1555
frozenset({'639'}),1572
frozenset({'952'}),1574
frozenset({'521'}),1582
frozenset({'857'}),1588
frozenset({'572'}),1589
frozenset({'343'}),1599
frozenset({'68'}),1601
frozenset({'51'}),1612
frozenset({'769'}),1622
frozenset({'740'}),1632
frozenset({'673'}),1635
frozenset({'982'}),1640
frozenset({'351'}),1641
frozenset({'884'}),1645
frozenset({'605'}),1652
frozenset({'31'}),1666
frozenset({'580'}),1667
frozenset({'887'}),1671
frozenset({'814'}),1672
frozenset({'385'}),1676
frozenset({'17'}),1683
frozenset({'735'}),1689
frozenset({'275'}),1692
frozenset({'577'}),1695
frozenset({'910'}),1695
frozenset({'967'}),1695
frozenset({'765'}),1705
frozenset({'130'}),1711
frozenset({'43'}),1721
frozenset({'403'}),1722
frozenset({'45'}),1728
frozenset({'935'}),1742
frozenset({'100'}),1749
frozenset({'923'}),1753
frozenset({'984'}),1756
frozenset({'687'}),1762
frozenset({'975'}),1764
frozenset({'115'}),1775
frozenset({'932'}),1786
frozenset({'805'}),1789
frozenset({'290'}),1793
frozenset({'704'}),1794
frozenset({'110'}),1801
frozenset({'853'}),1804
frozenset({'227'}),1818
frozenset({'623'}),1845
frozenset({'427'}),1856
frozenset({'332'}),1861
frozenset({'763'}),1862
frozenset({'90'}),1875
frozenset({'658'}),1881
frozenset({'449'}),1890
frozenset({'214'}),1893
frozenset({'800'}),1916
frozenset({'706'}),1923
frozenset({'841'}),1927
frozenset({'897'}),1935
frozenset({'913'}),1939
frozenset({'440'}),1943
frozenset({'893'}),1947
frozenset({'55'}),1959
frozenset({'746'}),1982
frozenset({'52'}),1983
frozenset({'35'}),1984
frozenset({'192'}),2004
frozenset({'373'}),2007
frozenset({'210'}),2009
frozenset({'826'}),2022
frozenset({'349'}),2041
frozenset({'774'}),2046
frozenset({'411'}),2047
frozenset({'878'}),2047
frozenset({'832'}),2062
frozenset({'450'}),2082
frozenset({'970'}),2086
frozenset({'387'}),2089
frozenset({'196'}),2096
frozenset({'620'}),2100
frozenset({'280'}),2108
frozenset({'472'}),2125
frozenset({'738'}),2129
frozenset({'334'}),2146
frozenset({'6'}),2149
frozenset({'809'}),2163
frozenset({'579'}),2164
frozenset({'27'}),2165
frozenset({'204'}),2174
frozenset({'744'}),2177
frozenset({'73'}),2179
frozenset({'116'}),2193
frozenset({'296'}),2210
frozenset({'803'}),2237
frozenset({'874'}),2237
frozenset({'523'}),2244
frozenset({'229'}),2281
frozenset({'638'}),2288
frozenset({'780'}),2306
frozenset({'480'}),2309
frozenset({'161'}),2320
frozenset({'242'}),2325
frozenset({'663'}),2354
frozenset({'69'}),2370
frozenset({'788'}),2386
frozenset({'38'}),2402
frozenset({'70'}),2411
frozenset({'392'}),2420
frozenset({'921'}),2425
frozenset({'477'}),2462
frozenset({'78'}),2471
frozenset({'48'}),2472
frozenset({'276'}),2479
frozenset({'634'}),2492
frozenset({'778'}),2514
frozenset({'674'}),2527
frozenset({'752'}),2578
frozenset({'54'}),2595
frozenset({'285'}),2600
frozenset({'593'}),2601
frozenset({'151'}),2611
frozenset({'617'}),2614
frozenset({'236'}),2618
frozenset({'274'}),2628
frozenset({'653'}),2634
frozenset({'413'}),2637
frozenset({'132'}),2641
frozenset({'21'}),2666
frozenset({'606'}),2668
frozenset({'112'}),2680
frozenset({'797'}),2684
frozenset({'390'}),2685
frozenset({'140'}),2687
frozenset({'661'}),2693
frozenset({'998'}),2713
frozenset({'676'}),2717
frozenset({'522'}),2725
frozenset({'960'}),2732
frozenset({'239'}),2742
frozenset({'57'}),2743
frozenset({'782'}),2767
frozenset({'93'}),2777
frozenset({'561'}),2783
frozenset({'175'}),2791
frozenset({'526'}),2793
frozenset({'631'}),2793
frozenset({'944'}),2794
frozenset({'871'}),2810
frozenset({'844'}),2814
frozenset({'569'}),2835
frozenset({'548'}),2843
frozenset({'694'}),2847
frozenset({'854'}),2847
frozenset({'72'}),2852
frozenset({'758'}),2860
frozenset({'597'}),2883
frozenset({'471'}),2894
frozenset({'571'}),2902
frozenset({'581'}),2943
frozenset({'381'}),2959
frozenset({'675'}),2976
frozenset({'918'}),3012
frozenset({'279'}),3014
frozenset({'885'}),3043
frozenset({'509'}),3044
frozenset({'886'}),3053
frozenset({'793'}),3063
frozenset({'350'}),3069
frozenset({'825'}),3085
frozenset({'8'}),3090
frozenset({'798'}),3103
frozenset({'614'}),3134
frozenset({'487'}),3135
frozenset({'75'}),3151
frozenset({'598'}),3219
frozenset({'510'}),3281
frozenset({'795'}),3361
frozenset({'895'}),3385
frozenset({'12'}),3415
frozenset({'489'}),3420
frozenset({'346'}),3470
frozenset({'71'}),3507
frozenset({'205'}),3605
frozenset({'956'}),3626
frozenset({'862'}),3649
frozenset({'401'}),3667
frozenset({'888'}),3686
frozenset({'947'}),3690
frozenset({'919'}),3710
frozenset({'541'}),3735
frozenset({'775'}),3771
frozenset({'720'}),3864
frozenset({'183'}),3883
frozenset({'966'}),3921
frozenset({'538'}),3982
frozenset({'914'}),4037
frozenset({'283'}),4082
frozenset({'682'}),4132
frozenset({'470'}),4137
frozenset({'32'}),4248
frozenset({'39'}),4258
frozenset({'789'}),4309
frozenset({'362'}),4388
frozenset({'460'}),4438
frozenset({'438'}),4511
frozenset({'145'}),4559
frozenset({'177'}),4629
frozenset({'937'}),4681
frozenset({'883'}),4902
frozenset({'120'}),4973
frozenset({'692'}),4993
frozenset({'419'}),5057
frozenset({'494'}),5102
frozenset({'217'}),5375
frozenset({'684'}),5408
frozenset({'354'}),5835
frozenset({'722'}),5845
frozenset({'766'}),6265
frozenset({'829'}),6810
frozenset({'529'}),7057
frozenset({'368'}),7828
"frozenset({'372', '802'})",167
"frozenset({'372', '922'})",169
"frozenset({'844', '372'})",167
"frozenset({'372', '510'})",167
"frozenset({'372', '682'})",169
"frozenset({'324', '750'})",162
"frozenset({'170', '324'})",165
"frozenset({'214', '324'})",165
"frozenset({'324', '346'})",160
"frozenset({'47', '156'})",166
"frozenset({'322', '47'})",166
"frozenset({'27', '47'})",171
"frozenset({'775', '47'})",168
"frozenset({'753', '821'})",173
"frozenset({'661', '821'})",173
"frozenset({'960', '821'})",169
"frozenset({'83', '167'})",169
"frozenset({'83', '949'})",173
"frozenset({'83', '427'})",159
"frozenset({'83', '675'})",168
"frozenset({'83', '766'})",162
"frozenset({'609', '296'})",177
"frozenset({'802', '922'})",167
"frozenset({'844', '802'})",166
"frozenset({'510', '802'})",166
"frozenset({'802', '682'})",168
"frozenset({'743', '745'})",187
"frozenset({'743', '480'})",183
"frozenset({'743', '782'})",188
"frozenset({'160', '14'})",186
"frozenset({'887', '14'})",183
"frozenset({'653', '14'})",183
"frozenset({'644', '926'})",192
"frozenset({'644', '922'})",193
"frozenset({'644', '94'})",184
"frozenset({'198', '644'})",190
"frozenset({'644', '129'})",190
"frozenset({'78', '644'})",185
"frozenset({'708', '452'})",170
"frozenset({'5', '452'})",174
"frozenset({'357', '452'})",177
"frozenset({'403', '452'})",176
"frozenset({'653', '452'})",171
"frozenset({'886', '452'})",173
"frozenset({'305', '275'})",193
"frozenset({'471', '305'})",190
"frozenset({'305', '368'})",194
"frozenset({'89', '518'})",159
"frozenset({'89', '198'})",152
"frozenset({'89', '932'})",155
"frozenset({'792', '589'})",200
"frozenset({'720', '589'})",199
"frozenset({'983', '734'})",169
"frozenset({'995', '734'})",174
"frozenset({'110', '734'})",161
"frozenset({'795', '734'})",173
"frozenset({'368', '734'})",172
"frozenset({'27', '892'})",155
"frozenset({'217', '892'})",155
"frozenset({'267', '209'})",213
"frozenset({'267', '329'})",217
"frozenset({'267', '440'})",213
"frozenset({'267', '411'})",210
"frozenset({'267', '296'})",209
"frozenset({'267', '803'})",208
"frozenset({'722', '267'})",208
"frozenset({'390', '313'})",164
"frozenset({'692', '313'})",161
"frozenset({'829', '313'})",167
"frozenset({'655', '680'})",150
"frozenset({'828', '680'})",157
"frozenset({'680', '120'})",158
"frozenset({'698', '839'})",224
"frozenset({'125', '698'})",213
"frozenset({'130', '698'})",223
"frozenset({'113', '179'})",232
"frozenset({'179', '415'})",223
"frozenset({'179', '377'})",229
"frozenset({'179', '37'})",226
"frozenset({'265', '179'})",221
"frozenset({'179', '68'})",229
"frozenset({'179', '411'})",230
"frozenset({'556', '815'})",195
"frozenset({'556', '43'})",200
"frozenset({'196', '556'})",197
"frozenset({'556', '350'})",198
"frozenset({'558', '670'})",231
"frozenset({'670', '774'})",226
"frozenset({'978', '757'})",211
"frozenset({'757', '970'})",215
"frozenset({'897', '679'})",204
"frozenset({'571', '679'})",204
"frozenset({'401', '679'})",199
"frozenset({'138', '307'})",224
"frozenset({'138', '486'})",222
"frozenset({'568', '444'})",179
"frozenset({'57', '444'})",248
"frozenset({'694', '444'})",247
"frozenset({'598', '444'})",256
"frozenset({'317', '640'})",200
"frozenset({'866', '400'})",263
"frozenset({'866', '758'})",258
"frozenset({'866', '895'})",257
"frozenset({'596', '173'})",252
"frozenset({'649', '596'})",243
"frozenset({'630', '596'})",214
"frozenset({'596', '809'})",249
"frozenset({'919', '596'})",208
"frozenset({'596', '789'})",208
"frozenset({'659', '81'})",262
"frozenset({'554', '81'})",261
"frozenset({'718', '81'})",261
"frozenset({'797', '81'})",263
"frozenset({'977', '370'})",247
"frozenset({'977', '923'})",251
"frozenset({'932', '977'})",246
"frozenset({'977', '797'})",254
"frozenset({'977', '947'})",250
"frozenset({'997', '692'})",183
"frozenset({'182', '650'})",262
"frozenset({'650', '417'})",248
"frozenset({'650', '229'})",265
"frozenset({'650', '276'})",258
"frozenset({'529', '650'})",267
"frozenset({'881', '578'})",151
"frozenset({'881', '1'})",153
"frozenset({'881', '349'})",154
"frozenset({'881', '48'})",154
"frozenset({'881', '8'})",152
"frozenset({'182', '417'})",250
"frozenset({'182', '229'})",266
"frozenset({'182', '276'})",264
"frozenset({'529', '182'})",269
"frozenset({'165', '529'})",158
"frozenset({'627', '705'})",282
"frozenset({'627', '28'})",284
"frozenset({'627', '521'})",280
"frozenset({'239', '627'})",280
"frozenset({'834', '124'})",257
"frozenset({'581', '124'})",255
"frozenset({'205', '124'})",258
"frozenset({'120', '124'})",258
"frozenset({'122', '535'})",281
"frozenset({'535', '343'})",282
"frozenset({'535', '161'})",284
"frozenset({'535', '390'})",280
"frozenset({'535', '675'})",278
"frozenset({'572', '264'})",253
"frozenset({'264', '55'})",267
"frozenset({'264', '766'})",256
"frozenset({'740', '482'})",227
"frozenset({'440', '482'})",227
"frozenset({'210', '482'})",177
"frozenset({'477', '482'})",184
"frozenset({'151', '482'})",229
"frozenset({'443', '601'})",218
"frozenset({'529', '601'})",160
"frozenset({'402', '347'})",283
"frozenset({'402', '804'})",279
"frozenset({'402', '577'})",277
"frozenset({'402', '722'})",288
"frozenset({'807', '181'})",156
"frozenset({'807', '392'})",157
"frozenset({'525', '916'})",277
"frozenset({'806', '640'})",210
"frozenset({'806', '890'})",208
"frozenset({'259', '806'})",204
"frozenset({'806', '38'})",200
"frozenset({'886', '806'})",203
"frozenset({'722', '806'})",208
"frozenset({'930', '301'})",301
"frozenset({'301', '622'})",299
"frozenset({'301', '118'})",302
"frozenset({'301', '522'})",299
"frozenset({'301', '489'})",306
"frozenset({'301', '362'})",302
"frozenset({'31', '59'})",166
"frozenset({'472', '59'})",157
"frozenset({'354', '59'})",166
"frozenset({'210', '696'})",158
"frozenset({'696', '789'})",160
"frozenset({'829', '696'})",168
"frozenset({'67', '746'})",307
"frozenset({'67', '797'})",306
"frozenset({'67', '966'})",302
"frozenset({'67', '692'})",307
"frozenset({'898', '190'})",315
"frozenset({'898', '163'})",314
"frozenset({'898', '25'})",312
"frozenset({'898', '890'})",311
"frozenset({'898', '782'})",314
"frozenset({'581', '898'})",315
"frozenset({'930', '622'})",298
"frozenset({'930', '118'})",301
"frozenset({'930', '522'})",299
"frozenset({'930', '489'})",306
"frozenset({'930', '362'})",299
"frozenset({'31', '818'})",276
"frozenset({'472', '818'})",272
"frozenset({'6', '818'})",270
"frozenset({'966', '818'})",274
"frozenset({'32', '818'})",274
"frozenset({'185', '901'})",155
"frozenset({'901', '486'})",153
"frozenset({'239', '901'})",152
"frozenset({'901', '720'})",154
"frozenset({'498', '913'})",221
"frozenset({'196', '498'})",223
"frozenset({'529', '498'})",221
"frozenset({'300', '442'})",169
"frozenset({'101', '657'})",305
"frozenset({'903', '101'})",299
"frozenset({'101', '147'})",307
"frozenset({'101', '229'})",308
"frozenset({'101', '778'})",307
"frozenset({'603', '936'})",323
"frozenset({'961', '936'})",320
"frozenset({'936', '73'})",320
"frozenset({'936', '510'})",316
"frozenset({'936', '684'})",322
"frozenset({'681', '616'})",238
"frozenset({'681', '838'})",253
"frozenset({'681', '100'})",235
"frozenset({'681', '362'})",254
"frozenset({'984', '166'})",186
"frozenset({'166', '115'})",176
"frozenset({'166', '73'})",174
"frozenset({'166', '663'})",150
"frozenset({'289', '946'})",200
"frozenset({'422', '714'})",297
"frozenset({'229', '714'})",307
"frozenset({'692', '714'})",301
"frozenset({'882', '259'})",333
"frozenset({'956', '882'})",336
"frozenset({'937', '882'})",331
"frozenset({'265', '186'})",234
"frozenset({'895', '186'})",237
"frozenset({'822', '520'})",289
"frozenset({'822', '278'})",302
"frozenset({'832', '822'})",296
"frozenset({'822', '970'})",296
"frozenset({'239', '822'})",292
"frozenset({'72', '822'})",291
"frozenset({'775', '822'})",303
"frozenset({'527', '435'})",323
"frozenset({'435', '803'})",331
"frozenset({'435', '346'})",337
"frozenset({'811', '573'})",244
"frozenset({'811', '809'})",250
"frozenset({'811', '548'})",248
"frozenset({'829', '811'})",248
"frozenset({'474', '261'})",229
"frozenset({'261', '970'})",227
"frozenset({'405', '376'})",300
"frozenset({'788', '376'})",309
"frozenset({'48', '376'})",175
"frozenset({'694', '376'})",309
"frozenset({'614', '376'})",177
"frozenset({'672', '666'})",150
"frozenset({'918', '666'})",150
"frozenset({'354', '666'})",154
"frozenset({'964', '954'})",356
"frozenset({'857', '954'})",362
"frozenset({'937', '954'})",359
"frozenset({'225', '948'})",194
"frozenset({'722', '225'})",199
"frozenset({'536', '414'})",151
"frozenset({'536', '183'})",164
"frozenset({'460', '536'})",159
"frozenset({'613', '828'})",240
"frozenset({'90', '613'})",222
"frozenset({'613', '177'})",235
"frozenset({'539', '812'})",204
"frozenset({'829', '539'})",213
"frozenset({'809', '715'})",192
"frozenset({'894', '560'})",205
