frozenset({'39'}),4258
frozenset({'52'}),1983
frozenset({'171'}),1097
frozenset({'51'}),1612
frozenset({'938'}),766
frozenset({'475'}),663
frozenset({'89'}),211
frozenset({'854'}),2847
frozenset({'659'}),835
frozenset({'571'}),2902
frozenset({'185'}),1529
frozenset({'259'}),1522
frozenset({'556'}),240
frozenset({'435'}),357
frozenset({'694'}),2847
frozenset({'860'}),1255
frozenset({'793'}),3063
frozenset({'432'}),985
frozenset({'459'}),465
frozenset({'590'}),814
frozenset({'10'}),1351
frozenset({'608'}),999
frozenset({'467'}),742
frozenset({'807'}),305
frozenset({'166'}),346
frozenset({'800'}),1916
frozenset({'647'}),551
frozenset({'593'}),2601
frozenset({'534'}),1531
frozenset({'592'}),239
frozenset({'421'}),656
frozenset({'798'}),3103
frozenset({'118'}),916
frozenset({'958'}),426
frozenset({'857'}),1588
frozenset({'605'}),1652
frozenset({'633'}),780
frozenset({'718'}),1238
frozenset({'370'}),386
frozenset({'286'}),199
frozenset({'361'}),1104
frozenset({'884'}),1645
frozenset({'706'}),1923
frozenset({'517'}),1201
frozenset({'301'}),309
frozenset({'331'}),270
frozenset({'32'}),4248
frozenset({'696'}),313
frozenset({'773'}),192
frozenset({'7'}),997
frozenset({'423'}),1412
frozenset({'69'}),2370
frozenset({'515'}),1166
frozenset({'948'}),1149
frozenset({'511'}),1015
frozenset({'847'}),179
frozenset({'59'}),312
frozenset({'509'}),3044
frozenset({'390'}),2685
frozenset({'617'}),2614
frozenset({'450'}),2082
frozenset({'172'}),663
frozenset({'812'}),1518
frozenset({'766'}),6265
frozenset({'136'}),707
frozenset({'920'}),480
frozenset({'214'}),1893
frozenset({'921'}),2425
frozenset({'882'}),347
frozenset({'541'}),3735
frozenset({'438'}),4511
frozenset({'926'}),672
frozenset({'381'}),2959
frozenset({'795'}),3361
frozenset({'960'}),2732
frozenset({'486'}),1547
frozenset({'997'}),272
frozenset({'155'}),697
frozenset({'682'}),4132
frozenset({'983'}),453
frozenset({'634'}),2492
frozenset({'567'}),1102
frozenset({'29'}),171
frozenset({'751'}),397
frozenset({'452'}),205
frozenset({'837'}),619
frozenset({'594'}),1516
frozenset({'417'}),971
frozenset({'44'}),903
frozenset({'375'}),417
frozenset({'374'}),490
frozenset({'408'}),607
frozenset({'740'}),1632
frozenset({'841'}),1927
frozenset({'510'}),3281
frozenset({'78'}),2471
frozenset({'526'}),2793
frozenset({'898'}),318
frozenset({'966'}),3921
frozenset({'314'}),846
frozenset({'442'}),326
frozenset({'964'}),1518
frozenset({'537'}),331
frozenset({'300'}),582
frozenset({'276'}),2479
frozenset({'713'}),716
frozenset({'444'}),260
frozenset({'745'}),909
frozenset({'98'}),486
frozenset({'941'}),1126
frozenset({'342'}),424
frozenset({'910'}),1695
frozenset({'324'}),173
frozenset({'818'}),323
frozenset({'289'}),346
frozenset({'516'}),1544
frozenset({'504'}),1296
frozenset({'810'}),1267
frozenset({'440'}),1943
frozenset({'179'}),237
frozenset({'97'}),1466
frozenset({'799'}),274
frozenset({'468'}),1089
frozenset({'409'}),651
frozenset({'474'}),815
frozenset({'923'}),1753
frozenset({'398'}),403
frozenset({'760'}),698
frozenset({'927'}),156
frozenset({'439'}),225
frozenset({'387'}),2089
frozenset({'182'}),284
frozenset({'822'}),356
frozenset({'821'}),179
frozenset({'304'}),805
frozenset({'764'}),425
frozenset({'778'}),2514
frozenset({'246'}),183
frozenset({'645'}),581
frozenset({'163'}),1256
frozenset({'830'}),841
frozenset({'665'}),1297
frozenset({'88'}),303
frozenset({'424'}),1448
frozenset({'886'}),3053
frozenset({'984'}),1756
frozenset({'388'}),938
frozenset({'825'}),3085
frozenset({'862'}),3649
frozenset({'656'}),154
frozenset({'834'}),1373
frozenset({'310'}),1390
frozenset({'611'}),1444
frozenset({'111'}),1171
frozenset({'803'}),2237
frozenset({'871'}),2810
frozenset({'277'}),982
frozenset({'207'}),1214
frozenset({'709'}),672
frozenset({'349'}),2041
frozenset({'325'}),1022
frozenset({'539'}),376
frozenset({'175'}),2791
frozenset({'864'}),295
frozenset({'642'}),830
frozenset({'368'}),7828
frozenset({'81'}),270
frozenset({'3'}),531
frozenset({'22'}),397
frozenset({'579'}),2164
frozenset({'538'}),3982
frozenset({'903'}),711
frozenset({'762'}),792
frozenset({'612'}),396
frozenset({'681'}),344
frozenset({'788'}),2386
frozenset({'54'}),2595
frozenset({'328'}),663
frozenset({'687'}),1762
frozenset({'15'}),458
frozenset({'684'}),5408
frozenset({'371'}),405
frozenset({'197'}),1230
frozenset({'170'}),1203
frozenset({'58'}),1330
frozenset({'490'}),1066
frozenset({'162'}),1450
frozenset({'524'}),427
frozenset({'378'}),1149
frozenset({'83'}),181
frozenset({'483'}),439
frozenset({'896'}),495
frozenset({'954'}),366
frozenset({'2'}),673
frozenset({'940'}),536
frozenset({'649'}),1292
frozenset({'708'}),1090
frozenset({'215'}),781
frozenset({'453'}),433
frozenset({'364'}),567
frozenset({'824'}),565
frozenset({'229'}),2281
frozenset({'345'}),801
frozenset({'472'}),2125
frozenset({'846'}),1480
frozenset({'385'}),1676
frozenset({'369'}),592
frozenset({'278'}),657
frozenset({'715'}),381
frozenset({'315'}),533
frozenset({'952'}),1574
frozenset({'963'}),1327
frozenset({'853'}),1804
frozenset({'742'}),953
frozenset({'57'}),2743
frozenset({'973'}),512
frozenset({'471'}),2894
frozenset({'307'}),702
frozenset({'395'}),990
frozenset({'721'}),442
frozenset({'746'}),1982
frozenset({'689'}),817
frozenset({'448'}),1370
frozenset({'937'}),4681
frozenset({'845'}),585
frozenset({'227'}),1818
frozenset({'464'}),848
frozenset({'143'}),1417
frozenset({'677'}),407
frozenset({'249'}),615
frozenset({'132'}),2641
frozenset({'536'}),372
frozenset({'443'}),405
frozenset({'513'}),1287
frozenset({'204'}),2174
frozenset({'240'}),1399
frozenset({'939'}),342
frozenset({'736'}),1470
frozenset({'311'}),437
frozenset({'899'}),1252
frozenset({'781'}),419
frozenset({'90'}),1875
frozenset({'309'}),1262
frozenset({'194'}),517
frozenset({'225'}),371
frozenset({'835'}),732
frozenset({'239'}),2742
frozenset({'651'}),1288
frozenset({'905'}),640
frozenset({'372'}),172
frozenset({'128'}),525
frozenset({'316'}),578
frozenset({'213'}),522
frozenset({'548'}),2843
frozenset({'947'}),3690
frozenset({'101'}),329
frozenset({'110'}),1801
frozenset({'429'}),1037
frozenset({'912'}),1009
frozenset({'522'}),2725
frozenset({'17'}),1683
frozenset({'485'}),452
frozenset({'692'}),4993
frozenset({'95'}),841
frozenset({'514'}),442
frozenset({'295'}),712
frozenset({'275'}),1692
frozenset({'93'}),2777
frozenset({'657'}),506
frozenset({'326'}),1488
frozenset({'308'}),1402
frozenset({'47'}),175
frozenset({'885'}),3043
frozenset({'236'}),2618
frozenset({'891'}),151
frozenset({'763'}),1862
frozenset({'879'}),865
frozenset({'624'}),915
frozenset({'655'}),467
frozenset({'8'}),3090
frozenset({'31'}),1666
frozenset({'731'}),560
frozenset({'177'}),4629
frozenset({'18'}),813
frozenset({'0'}),594
frozenset({'581'}),2943
frozenset({'455'}),453
frozenset({'318'}),812
frozenset({'628'}),1102
frozenset({'144'}),505
frozenset({'783'}),468
frozenset({'978'}),1141
frozenset({'231'}),442
frozenset({'703'}),546
frozenset({'661'}),2693
frozenset({'313'}),224
frozenset({'139'}),671
frozenset({'190'}),531
frozenset({'889'}),318
frozenset({'354'}),5835
frozenset({'230'}),288
frozenset({'922'}),990
frozenset({'602'}),463
frozenset({'531'}),447
frozenset({'833'}),629
frozenset({'183'}),3883
frozenset({'70'}),2411
frozenset({'600'}),1192
frozenset({'618'}),1337
frozenset({'505'}),791
frozenset({'210'}),2009
frozenset({'609'}),184
frozenset({'967'}),1695
frozenset({'343'}),1599
frozenset({'784'}),1257
frozenset({'187'}),759
frozenset({'606'}),2668
frozenset({'469'}),1502
frozenset({'521'}),1582
frozenset({'500'}),1444
frozenset({'347'}),885
frozenset({'876'}),496
frozenset({'878'}),2047
frozenset({'484'}),971
frozenset({'478'}),522
frozenset({'258'}),1036
frozenset({'407'}),634
frozenset({'972'}),426
frozenset({'333'}),483
frozenset({'12'}),3415
frozenset({'561'}),2783
frozenset({'895'}),3385
frozenset({'262'}),660
frozenset({'658'}),1881
frozenset({'5'}),1094
frozenset({'405'}),1525
frozenset({'712'}),845
frozenset({'759'}),788
frozenset({'28'}),1454
frozenset({'124'}),294
frozenset({'247'}),181
frozenset({'936'}),337
frozenset({'809'}),2163
frozenset({'358'}),365
frozenset({'918'}),3012
frozenset({'25'}),1395
frozenset({'75'}),3151
frozenset({'306'}),247
frozenset({'482'}),299
frozenset({'131'}),327
frozenset({'113'}),394
frozenset({'859'}),1242
frozenset({'159'}),542
frozenset({'946'}),1350
frozenset({'115'}),1775
frozenset({'138'}),257
frozenset({'613'}),373
frozenset({'794'}),624
frozenset({'218'}),317
frozenset({'930'}),318
frozenset({'67'}),316
frozenset({'723'}),829
frozenset({'281'}),437
frozenset({'100'}),1749
frozenset({'792'}),1306
frozenset({'339'}),695
frozenset({'855'}),939
frozenset({'41'}),1353
frozenset({'811'}),358
frozenset({'201'}),1029
frozenset({'460'}),4438
frozenset({'24'}),191
frozenset({'719'}),663
frozenset({'698'}),236
frozenset({'188'}),650
frozenset({'904'}),400
frozenset({'129'}),1547
frozenset({'823'}),1031
frozenset({'130'}),1711
frozenset({'680'}),236
frozenset({'447'}),863
frozenset({'710'}),1044
frozenset({'693'}),387
frozenset({'815'}),1358
frozenset({'704'}),1794
frozenset({'40'}),457
frozenset({'528'}),576
frozenset({'881'}),283
frozenset({'140'}),2687
frozenset({'648'}),653
frozenset({'192'}),2004
frozenset({'226'}),658
frozenset({'660'}),610
frozenset({'780'}),2306
frozenset({'156'}),572
frozenset({'944'}),2794
frozenset({'874'}),2237
frozenset({'820'}),1473
frozenset({'672'}),743
frozenset({'814'}),1672
frozenset({'499'}),743
frozenset({'362'}),4388
frozenset({'396'}),442
frozenset({'928'}),1034
frozenset({'104'}),1158
frozenset({'569'}),2835
frozenset({'998'}),2713
frozenset({'666'}),363
frozenset({'838'}),953
frozenset({'565'}),640
frozenset({'992'}),1116
frozenset({'888'}),3686
frozenset({'280'}),2108
frozenset({'86'}),229
frozenset({'80'}),826
frozenset({'630'}),1523
frozenset({'544'}),773
frozenset({'147'}),1383
frozenset({'346'}),3470
frozenset({'105'}),1100
frozenset({'919'}),3710
frozenset({'168'}),1538
frozenset({'33'}),1460
frozenset({'489'}),3420
frozenset({'151'}),2611
frozenset({'36'}),528
frozenset({'285'}),2600
frozenset({'66'}),888
frozenset({'758'}),2860
frozenset({'757'}),245
frozenset({'357'}),1142
frozenset({'394'}),1145
frozenset({'205'}),3605
frozenset({'322'}),1154
frozenset({'981'}),1542
frozenset({'164'}),744
frozenset({'216'}),525
frozenset({'826'}),2022
frozenset({'769'}),1622
frozenset({'883'}),4902
frozenset({'697'}),370
frozenset({'493'}),583
frozenset({'632'}),1070
frozenset({'157'}),1140
frozenset({'48'}),2472
frozenset({'103'}),327
frozenset({'419'}),5057
frozenset({'430'}),580
frozenset({'988'}),1164
frozenset({'45'}),1728
frozenset({'734'}),217
frozenset({'533'}),772
frozenset({'174'}),579
frozenset({'945'}),536
frozenset({'241'}),784
frozenset({'203'}),861
frozenset({'851'}),577
frozenset({'329'}),964
frozenset({'598'}),3219
frozenset({'1'}),1535
frozenset({'279'}),3014
frozenset({'583'}),1389
frozenset({'588'}),389
frozenset({'466'}),212
frozenset({'819'}),1257
frozenset({'507'}),950
frozenset({'652'}),354
frozenset({'540'}),1293
frozenset({'209'}),418
frozenset({'597'}),2883
frozenset({'299'}),522
frozenset({'321'}),676
frozenset({'217'}),5375
frozenset({'935'}),1742
frozenset({'161'}),2320
frozenset({'458'}),1124
frozenset({'198'}),1461
frozenset({'610'}),464
frozenset({'481'}),888
frozenset({'765'}),1705
frozenset({'785'}),947
frozenset({'623'}),1845
frozenset({'906'}),1444
frozenset({'716'}),1199
frozenset({'956'}),3626
frozenset({'414'}),1160
frozenset({'931'}),170
frozenset({'887'}),1671
frozenset({'494'}),5102
frozenset({'982'}),1640
frozenset({'383'}),668
frozenset({'695'}),394
frozenset({'298'}),778
frozenset({'730'}),602
frozenset({'580'}),1667
frozenset({'915'}),241
frozenset({'145'}),4559
frozenset({'141'}),460
frozenset({'16'}),150
frozenset({'595'}),797
frozenset({'178'}),654
frozenset({'264'}),297
frozenset({'631'}),2793
frozenset({'428'}),1021
frozenset({'176'}),582
frozenset({'644'}),197
frozenset({'94'}),1201
frozenset({'969'}),849
frozenset({'71'}),3507
frozenset({'749'}),1330
frozenset({'498'}),325
frozenset({'691'}),421
frozenset({'890'}),1437
frozenset({'699'}),353
frozenset({'181'}),1235
frozenset({'112'}),2680
frozenset({'817'}),360
frozenset({'627'}),292
frozenset({'790'}),1094
frozenset({'415'}),877
frozenset({'735'}),1689
frozenset({'11'}),525
frozenset({'422'}),1255
frozenset({'806'}),308
frozenset({'355'}),958
frozenset({'38'}),2402
frozenset({'842'}),752
frozenset({'989'}),1289
frozenset({'127'}),492
frozenset({'616'}),568
frozenset({'576'}),1337
frozenset({'487'}),3135
frozenset({'220'}),717
frozenset({'411'}),2047
frozenset({'492'}),665
frozenset({'366'}),1031
frozenset({'750'}),446
frozenset({'6'}),2149
frozenset({'212'}),778
frozenset({'379'}),390
frozenset({'690'}),778
frozenset({'43'}),1721
frozenset({'995'}),1521
frozenset({'849'}),459
frozenset({'530'}),1263
frozenset({'720'}),3864
frozenset({'14'}),197
frozenset({'572'}),1589
frozenset({'21'}),2666
frozenset({'208'}),1483
frozenset({'675'}),2976
frozenset({'392'}),2420
frozenset({'470'}),4137
frozenset({'913'}),1939
frozenset({'573'}),1229
frozenset({'626'}),874
frozenset({'255'}),185
frozenset({'943'}),821
frozenset({'4'}),1394
frozenset({'319'}),1371
frozenset({'970'}),2086
frozenset({'674'}),2527
frozenset({'303'}),257
frozenset({'685'}),392
frozenset({'256'}),785
frozenset({'676'}),2717
frozenset({'224'}),919
frozenset({'777'}),464
frozenset({'604'}),448
frozenset({'512'}),611
frozenset({'352'}),902
frozenset({'779'}),280
frozenset({'894'}),407
frozenset({'577'}),1695
frozenset({'867'}),1530
frozenset({'377'}),1149
frozenset({'711'}),714
frozenset({'462'}),155
frozenset({'640'}),932
frozenset({'829'}),6810
frozenset({'327'}),662
frozenset({'523'}),2244
frozenset({'707'}),1354
frozenset({'336'}),1071
frozenset({'436'}),589
frozenset({'206'}),272
frozenset({'117'}),731
frozenset({'267'}),223
frozenset({'384'}),406
frozenset({'705'}),888
frozenset({'893'}),1947
frozenset({'449'}),1890
frozenset({'406'}),785
frozenset({'154'}),1447
frozenset({'108'}),940
frozenset({'596'}),269
frozenset({'348'}),1226
frozenset({'641'}),1494
frozenset({'911'}),586
frozenset({'160'}),987
frozenset({'263'}),654
frozenset({'53'}),535
frozenset({'771'}),505
frozenset({'317'}),266
frozenset({'186'}),348
frozenset({'268'}),885
frozenset({'350'}),3069
frozenset({'950'}),1463
frozenset({'999'}),193
frozenset({'701'}),1283
frozenset({'909'}),525
frozenset({'27'}),2165
frozenset({'980'}),899
frozenset({'832'}),2062
frozenset({'901'}),324
frozenset({'897'}),1935
frozenset({'688'}),1132
frozenset({'338'}),234
frozenset({'774'}),2046
frozenset({'840'}),446
frozenset({'991'}),1268
frozenset({'305'}),210
frozenset({'578'}),1290
frozenset({'868'}),510
frozenset({'72'}),2852
frozenset({'942'}),436
frozenset({'975'}),1764
frozenset({'563'}),1065
frozenset({'158'}),884
frozenset({'122'}),1081
frozenset({'553'}),383
frozenset({'591'}),1241
"frozenset({frozenset({'813', '529'})})",333
"frozenset({frozenset({'558', '242'})})",196
"frozenset({frozenset({'558', '670'})})",231
"frozenset({frozenset({'558', '775'})})",198
"frozenset({frozenset({'361', '558'})})",189
"frozenset({frozenset({'388', '558'})})",242
"frozenset({frozenset({'558', '17'})})",238
"frozenset({frozenset({'558', '346'})})",247
"frozenset({frozenset({'558', '161'})})",247
"frozenset({frozenset({'558', '212'})})",187
"frozenset({frozenset({'558', '774'})})",465
"frozenset({frozenset({'118', '622'})})",302
"frozenset({frozenset({'301', '622'})})",299
"frozenset({frozenset({'325', '622'})})",337
"frozenset({frozenset({'368', '622'})})",381
"frozenset({frozenset({'736', '622'})})",360
"frozenset({frozenset({'522', '622'})})",306
"frozenset({frozenset({'692', '622'})})",350
"frozenset({frozenset({'930', '622'})})",298
"frozenset({frozenset({'362', '622'})})",312
"frozenset({frozenset({'489', '622'})})",315
"frozenset({frozenset({'419', '622'})})",154
"frozenset({frozenset({'775', '520'})})",298
"frozenset({frozenset({'822', '520'})})",289
"frozenset({frozenset({'278', '520'})})",298
"frozenset({frozenset({'239', '520'})})",290
"frozenset({frozenset({'970', '520'})})",291
"frozenset({frozenset({'832', '520'})})",292
"frozenset({frozenset({'520', '72'})})",291
"frozenset({frozenset({'142', '529'})})",155
"frozenset({frozenset({'650', '529'})})",267
"frozenset({frozenset({'650', '417'})})",248
"frozenset({frozenset({'650', '276'})})",258
"frozenset({frozenset({'650', '182'})})",262
"frozenset({frozenset({'650', '229'})})",265
"frozenset({frozenset({'858', '8'})})",176
"frozenset({frozenset({'858', '460'})})",432
"frozenset({frozenset({'858', '383'})})",418
"frozenset({frozenset({'120', '412'})})",324
"frozenset({frozenset({'740', '412'})})",320
"frozenset({frozenset({'412', '256'})})",312
"frozenset({frozenset({'412', '829'})})",317
"frozenset({frozenset({'114', '196'})})",192
"frozenset({frozenset({'196', '252'})})",236
"frozenset({frozenset({'196', '529'})})",309
"frozenset({frozenset({'196', '556'})})",197
"frozenset({frozenset({'966', '196'})})",244
"frozenset({frozenset({'387', '196'})})",219
"frozenset({frozenset({'354', '196'})})",263
"frozenset({frozenset({'823', '196'})})",169
"frozenset({frozenset({'815', '196'})})",205
"frozenset({frozenset({'196', '820'})})",185
"frozenset({frozenset({'814', '196'})})",199
"frozenset({frozenset({'321', '196'})})",192
"frozenset({frozenset({'217', '196'})})",188
"frozenset({frozenset({'198', '196'})})",242
"frozenset({frozenset({'196', '145'})})",201
"frozenset({frozenset({'498', '196'})})",223
"frozenset({frozenset({'691', '196'})})",194
"frozenset({frozenset({'196', '43'})})",218
"frozenset({frozenset({'913', '196'})})",259
"frozenset({frozenset({'196', '674'})})",417
"frozenset({frozenset({'224', '196'})})",184
"frozenset({frozenset({'350', '196'})})",241
"frozenset({frozenset({'196', '975'})})",183
"frozenset({frozenset({'585', '193'})})",196
"frozenset({frozenset({'270', '585'})})",246
"frozenset({frozenset({'925', '585'})})",195
"frozenset({frozenset({'585', '529'})})",284
"frozenset({frozenset({'843', '585'})})",196
"frozenset({frozenset({'948', '585'})})",197
"frozenset({frozenset({'509', '585'})})",185
"frozenset({frozenset({'136', '585'})})",195
"frozenset({frozenset({'541', '585'})})",257
"frozenset({frozenset({'937', '585'})})",259
"frozenset({frozenset({'947', '585'})})",250
"frozenset({frozenset({'295', '585'})})",246
"frozenset({frozenset({'428', '585'})})",179
"frozenset({frozenset({'94', '585'})})",182
"frozenset({frozenset({'585', '72'})})",261
"frozenset({frozenset({'125', '839'})})",224
"frozenset({frozenset({'125', '653'})})",184
"frozenset({frozenset({'125', '381'})})",201
"frozenset({frozenset({'125', '417'})})",150
"frozenset({frozenset({'125', '143'})})",153
"frozenset({frozenset({'125', '31'})})",354
"frozenset({frozenset({'125', '70'})})",227
"frozenset({frozenset({'125', '895'})})",170
"frozenset({frozenset({'125', '794'})})",201
"frozenset({frozenset({'125', '281'})})",211
"frozenset({frozenset({'125', '698'})})",213
"frozenset({frozenset({'125', '130'})})",224
"frozenset({frozenset({'125', '161'})})",166
"frozenset({frozenset({'125', '494'})})",246
"frozenset({frozenset({'125', '690'})})",326
"frozenset({frozenset({'185', '678'})})",664
"frozenset({frozenset({'960', '678'})})",669
"frozenset({frozenset({'368', '678'})})",177
"frozenset({frozenset({'471', '678'})})",810
"frozenset({frozenset({'606', '678'})})",270
"frozenset({frozenset({'494', '678'})})",302
"frozenset({frozenset({'678', '975'})})",269
"frozenset({frozenset({'568', '546'})})",265
"frozenset({frozenset({'568', '805'})})",205
"frozenset({frozenset({'120', '568'})})",282
"frozenset({frozenset({'694', '568'})})",183
"frozenset({frozenset({'568', '798'})})",209
"frozenset({frozenset({'136', '568'})})",260
"frozenset({frozenset({'966', '568'})})",169
"frozenset({frozenset({'444', '568'})})",179
"frozenset({frozenset({'568', '665'})})",264
"frozenset({frozenset({'568', '538'})})",281
"frozenset({frozenset({'162', '568'})})",203
"frozenset({frozenset({'568', '57'})})",195
"frozenset({frozenset({'878', '568'})})",274
"frozenset({frozenset({'140', '568'})})",162
"frozenset({frozenset({'981', '568'})})",265
"frozenset({frozenset({'568', '598'})})",196
"frozenset({frozenset({'568', '785'})})",159
"frozenset({frozenset({'568', '112'})})",218
"frozenset({frozenset({'722', '334'})})",369
"frozenset({frozenset({'638', '334'})})",150
"frozenset({frozenset({'68', '334'})})",310
"frozenset({frozenset({'427', '334'})})",229
"frozenset({frozenset({'694', '334'})})",299
"frozenset({frozenset({'800', '334'})})",177
"frozenset({frozenset({'766', '334'})})",200
"frozenset({frozenset({'713', '334'})})",299
"frozenset({frozenset({'941', '334'})})",364
"frozenset({frozenset({'645', '334'})})",386
"frozenset({frozenset({'538', '334'})})",303
"frozenset({frozenset({'684', '334'})})",168
"frozenset({frozenset({'204', '334'})})",323
"frozenset({frozenset({'763', '334'})})",279
"frozenset({frozenset({'703', '334'})})",309
"frozenset({frozenset({'343', '334'})})",310
"frozenset({frozenset({'334', '895'})})",344
"frozenset({frozenset({'569', '334'})})",248
"frozenset({frozenset({'998', '334'})})",163
"frozenset({frozenset({'334', '151'})})",248
"frozenset({frozenset({'419', '334'})})",162
"frozenset({frozenset({'217', '334'})})",368
"frozenset({frozenset({'161', '334'})})",239
"frozenset({frozenset({'494', '334'})})",269
"frozenset({frozenset({'127', '334'})})",206
"frozenset({frozenset({'470', '334'})})",278
"frozenset({frozenset({'120', '546'})})",281
"frozenset({frozenset({'136', '546'})})",266
"frozenset({frozenset({'408', '546'})})",161
"frozenset({frozenset({'923', '546'})})",600
"frozenset({frozenset({'665', '546'})})",263
"frozenset({frozenset({'538', '546'})})",288
"frozenset({frozenset({'947', '546'})})",608
"frozenset({frozenset({'661', '546'})})",610
"frozenset({frozenset({'878', '546'})})",272
"frozenset({frozenset({'918', '546'})})",174
"frozenset({frozenset({'981', '546'})})",272
"frozenset({frozenset({'217', '546'})})",599
"frozenset({frozenset({'970', '546'})})",166
"frozenset({frozenset({'114', '39'})})",166
"frozenset({frozenset({'114', '682'})})",201
"frozenset({frozenset({'114', '387'})})",193
"frozenset({frozenset({'114', '665'})})",191
"frozenset({frozenset({'114', '368'})})",318
"frozenset({frozenset({'114', '309'})})",266
"frozenset({frozenset({'308', '114'})})",191
"frozenset({frozenset({'177', '114'})})",155
"frozenset({frozenset({'114', '661'})})",199
"frozenset({frozenset({'114', '658'})})",194
"frozenset({frozenset({'114', '321'})})",186
"frozenset({frozenset({'114', '691'})})",190
"frozenset({frozenset({'601', '529'})})",160
"frozenset({frozenset({'601', '443'})})",218
"frozenset({frozenset({'614', '332'})})",204
"frozenset({frozenset({'738', '332'})})",227
"frozenset({frozenset({'694', '332'})})",209
"frozenset({frozenset({'332', '421'})})",193
"frozenset({frozenset({'766', '332'})})",183
"frozenset({frozenset({'381', '332'})})",200
"frozenset({frozenset({'504', '332'})})",223
"frozenset({frozenset({'687', '332'})})",233
"frozenset({frozenset({'684', '332'})})",177
"frozenset({frozenset({'58', '332'})})",241
"frozenset({frozenset({'835', '332'})})",209
"frozenset({frozenset({'651', '332'})})",199
"frozenset({frozenset({'548', '332'})})",340
"frozenset({frozenset({'354', '332'})})",247
"frozenset({frozenset({'531', '332'})})",215
"frozenset({frozenset({'469', '332'})})",238
"frozenset({frozenset({'362', '332'})})",259
"frozenset({frozenset({'104', '332'})})",258
"frozenset({frozenset({'105', '332'})})",230
"frozenset({frozenset({'332', '151'})})",233
"frozenset({frozenset({'48', '332'})})",228
"frozenset({frozenset({'332', '598'})})",210
"frozenset({frozenset({'217', '332'})})",192
"frozenset({frozenset({'145', '332'})})",185
"frozenset({frozenset({'332', '890'})})",204
"frozenset({frozenset({'991', '332'})})",230
"frozenset({frozenset({'563', '332'})})",222
